0	0	0	0	0	0
-17768	-2044	2452	-353	294	-222
-16828	-3036	1156	2860	-3344	-584
-15560	464	564	2288	-3074	-1352
-15260	628	1004	-1329	-2707	-2762
-18212	-952	2464	-388	-898	-778
-16272	-1868	-324	2397	-1564	-1149
-12088	1180	40	6304	11535	4749
-22056	3728	1016	-754	3145	-1805
-16612	-2436	1284	-1445	-5101	-900
-12104	-984	-156	1127	40	207
-15760	-900	464	577	3041	-349
-16668	-1276	672	1033	-278	-159
-14516	-1480	840	883	-534	-210
-15184	-1672	776	1068	952	-79
-16172	-1732	792	1142	370	-91
-15544	-1092	544	997	-127	-54
-15604	-1504	708	1074	668	-345
-16464	-1148	768	1614	786	-687
-16936	-1456	344	1116	658	-1595
-17364	-1184	316	1671	549	-2490
-17324	-1204	748	2399	584	-3591
-17848	-1792	1104	2707	700	-4760
-17928	-2312	200	2874	444	-5621
-17668	-2868	616	3609	477	-6841
-18452	-2740	896	3739	995	-7691
-18520	-3512	696	2745	-48	-8272
-17468	-4524	256	2727	93	-8847
-17396	-3872	480	2850	161	-8597
-16988	-4044	324	1242	-319	-8286
-15712	-5400	192	834	-581	-7699
-15616	-5800	904	679	209	-6937
-16228	-5876	-84	-418	-197	-6151
-15332	-6336	76	-942	-1039	-5446
-14940	-7236	1000	-132	-511	-4980
-14880	-6340	212	-950	-892	-4311
-14092	-7036	-40	-1730	-858	-3398
-13756	-7524	-56	-1081	-472	-2740
-13852	-6656	332	-878	-28	-1747
-13764	-7020	-76	-1965	-209	-1314
-14272	-7392	-212	-2032	287	-356
-14016	-8096	716	-2099	-252	308
-14324	-7620	-48	-786	-25	1462
-14348	-7548	-252	-1792	-1171	2031
-13152	-7652	784	-1284	-1510	1923
-13444	-6928	304	-243	-804	3021
-14572	-6792	204	-1846	-1526	3768
-14012	-7876	1416	-1091	-2654	4467
-14036	-6868	1096	-375	-1938	5088
-14064	-6028	1096	-2101	-3519	4969
-12148	-7200	2012	-1072	-4274	4722
-11552	-5300	920	-338	-2480	4730
-13152	-5828	1184	-1223	-2664	4025
-11832	-4560	2084	-155	-3983	3915
-10296	-3824	1320	-532	-3287	3349
-10320	-3388	2204	-26	-2531	2797
-9016	-3016	3200	748	-2698	1747
-8184	-2084	2424	158	-1015	381
-7996	-2740	2084	594	-707	-823
-7600	-2632	2584	1211	1306	-2442
-9176	-2976	1688	1562	3033	-3247
-11456	-3436	1580	1318	2463	-2600
-10792	-3960	1380	1708	979	-2600
-11888	-4904	1792	2136	3172	-2954
-13788	-3928	612	1895	2492	-1687
-11220	-4740	1740	-127	880	-3056
-13680	-6616	1192	3184	4943	-1670
-13936	-3688	1320	1628	663	-1050
-12420	-6172	1676	1288	3121	-1120
-16044	-5980	344	1654	3288	1001
-14100	-5776	2584	587	-206	660
-15688	-6440	664	3532	3555	2467
-16148	-3820	-520	79	-814	2984
-15404	-8628	3868	-893	1516	2272
-18100	-5084	1448	2498	2467	4823
-14968	-3236	-332	-1850	-2501	3800
-16200	-7536	2352	-149	3032	3892
-19864	-4428	1460	1243	1077	5347
-14656	-3988	1584	-314	-3078	4526
-15660	-5144	1644	1771	3791	5329
-17664	-2876	1340	958	712	5139
-14040	-3548	704	-741	-71	4880
-17528	-3296	392	86	4929	6758
-18076	-1984	1432	-1189	-357	6450
-14716	-2020	792	-1100	2029	6243
-18580	-1112	-184	-657	5590	7285
-18136	-392	180	-2285	-145	6861
-16180	-1884	672	-1453	3328	6390
-20132	1272	-764	-532	3390	6335
-17060	396	-1140	-4007	-1938	4203
-13912	-728	292	-1241	1336	4324
-16636	704	852	261	5146	4877
-17576	556	-252	-817	1674	4525
-15832	-24	-100	-443	1878	3738
-17820	312	-332	995	3256	2276
-17372	1700	-192	1486	-653	198
-15192	2004	-560	840	-114	-1398
-16824	1444	-156	520	744	-2108
-17316	740	200	977	-1590	-2540
-16292	292	900	1575	-1121	-3243
-17596	376	108	1082	-1095	-4451
-17620	-580	108	961	-2376	-6116
-17848	-1272	1004	1594	-1968	-8044
-18384	-1624	576	1748	-2584	-9780
-18112	-1800	304	742	-3142	-11192
-18108	-2416	960	1066	-3071	-11613
-17936	-3168	1320	1994	-3082	-11634
-17124	-2968	548	831	-3498	-11220
-16416	-3540	284	-572	-3317	-10729
-15820	-4616	1052	-559	-2738	-10419
-15984	-4460	648	-577	-2109	-9509
-16052	-4904	836	-1525	-2120	-8942
-15160	-5872	1164	-1235	-2466	-8582
-14784	-6500	768	-1082	-1635	-8024
-14680	-6476	1196	-1211	-1263	-7329
-14484	-6400	936	-1285	-1275	-6302
-13536	-7656	1380	-1206	-1415	-5899
-13608	-6852	856	-1419	-515	-4781
-13824	-8200	1316	-1577	-979	-4113
-13268	-7976	1196	-1612	-1101	-3711
-12700	-7460	1400	-1845	-1502	-2848
-12404	-8872	1552	-1655	-1333	-2402
-12388	-8176	1692	-1853	-1093	-2078
-12228	-8652	1924	-1959	-1417	-1458
-12164	-8968	1660	-848	-1028	-696
-12196	-8620	2064	-1077	-1212	-685
-11628	-8616	2176	-1262	-1639	-594
-11096	-8428	2316	-516	-1301	-399
-11152	-9080	1952	266	-1035	-440
-11084	-8116	2240	-498	-1067	-837
-10724	-9040	2220	-297	-1726	-955
-10272	-8412	2160	294	-757	-1112
-10636	-8120	2600	-201	-752	-1503
-9972	-7520	1804	-910	-1333	-1653
-9232	-7156	1772	-1007	-1099	-1461
-9392	-6572	2372	-1005	-679	-1329
-9788	-5832	1476	-1293	-966	-754
-9664	-6644	2092	-868	-791	97
-9736	-6472	2116	-26	97	786
-11012	-6484	2264	1444	664	1813
-10952	-6008	2152	1451	561	2631
-11636	-7924	2788	3144	1299	3697
-11592	-6948	2892	3911	809	4579
-10796	-7324	2432	2177	1065	4713
-13132	-7948	2452	3265	2661	6121
-13348	-6256	2312	2347	-627	6250
-11292	-7540	2952	-1048	920	5727
-14940	-7844	2420	229	3003	7553
