0	0	0	0	0	0
-13516	-2904	8748	-718	-1948	-1276
-13148	-3248	7900	11	-1395	-522
-12880	-3176	7960	674	-323	-628
-13440	-2552	8388	-348	1020	-874
-12044	-2120	7980	-2886	3397	-2468
-13472	-4508	7452	-2451	7366	-1793
-15884	-4768	6320	-2374	5082	2763
-13288	-1300	5828	9225	3387	-88
-14996	568	6784	172	2281	-740
-15044	-3352	7044	-2951	-2786	86
-12332	-3892	6532	-1466	-1322	-265
-13460	-4640	6388	1033	1520	-275
-14128	-3488	6504	3072	788	-327
-13952	-3084	6836	1505	697	-812
-14588	-4792	7408	1975	24	-1544
-14220	-4664	7880	4158	-10	-2269
-14592	-3660	8376	5024	327	-3173
-15348	-3344	8720	3717	-996	-4154
-15128	-3860	9844	3029	-3552	-5076
-14744	-4760	9924	3449	-4399	-6277
-14964	-4616	10528	4365	-5271	-7028
-15252	-4464	11224	3466	-6475	-7976
-15560	-5888	12196	2916	-8765	-9056
-14744	-5696	11852	2642	-9367	-10017
-14640	-6260	12644	1530	-10483	-10632
-13308	-6436	12616	1904	-11580	-11328
-13044	-7432	12576	1820	-11141	-12204
-12488	-7508	13260	1410	-11217	-12605
-11884	-8552	13272	917	-11628	-13491
-10380	-8204	13324	763	-11236	-13704
-9680	-8764	13460	-1142	-10735	-14042
-8328	-9448	13272	-1308	-11186	-14146
-7324	-9760	12748	-2019	-10237	-14520
-6260	-10376	12744	-1163	-10287	-14132
-4996	-11124	12860	-250	-9510	-14620
-4120	-9544	12648	-752	-9153	-14204
-3184	-10648	12632	-2053	-8810	-14272
-1952	-11544	12376	691	-8160	-14560
-1488	-10252	11784	1745	-7117	-14518
-716	-9780	11836	1389	-6921	-14048
76	-10180	11744	2742	-5915	-13864
624	-9216	11500	3363	-5242	-13408
1236	-8084	11408	3134	-4839	-12489
2580	-8084	11044	2473	-4202	-11458
2472	-9076	11188	2718	-3186	-11056
3012	-7664	11756	3778	-3221	-9922
3536	-7248	12068	1964	-2505	-9703
3364	-8272	12792	1995	-2608	-9264
4688	-7012	12456	1451	-3013	-8409
4744	-6840	12812	-190	-2480	-7931
5280	-6852	12420	-744	-2718	-7303
5372	-6548	12452	-958	-2534	-7149
5712	-6008	12708	-2037	-2901	-6383
5912	-6204	12744	-2238	-3250	-6051
6832	-5796	12584	-2597	-3642	-5280
6992	-5456	12240	-3257	-3412	-4715
7648	-6664	12328	-1885	-3456	-4243
7896	-5348	11996	-924	-3118	-3358
8136	-5664	12536	-279	-2400	-2651
8076	-4452	11968	220	-2308	-1367
8488	-4936	11900	283	-1431	-426
8408	-5668	11468	90	-685	588
8368	-4592	11556	417	3	1698
8240	-5344	11188	-1057	808	2423
7856	-5320	11568	-707	975	2995
8060	-4664	10724	-1664	922	3677
7496	-4268	10304	-1813	931	4513
7188	-4088	10236	-3295	739	5804
7108	-6120	10776	-2737	877	6797
6764	-4732	10184	-2105	824	8324
6428	-5828	10428	-4559	1667	9265
6272	-9148	10328	-2092	2283	9684
5268	-7904	9760	-265	2639	10173
5636	-7356	10916	-2027	2879	11413
4788	-8988	11016	-2102	4222	11578
3212	-8688	10632	-2163	4270	12676
3116	-11652	11476	-2597	4618	12369
2732	-9984	12272	2015	5174	13426
2304	-7940	11564	-1806	6298	13940
620	-12632	12140	-2749	6915	13287
224	-12848	12068	4521	7651	13836
-332	-7156	12260	1596	9374	14357
-2424	-11688	13608	-2247	8613	13748
-2328	-11328	13104	4839	9613	14659
-4168	-6980	12592	969	12732	14238
