0	0	0	0	0	0
-14680	-3248	6416	-612	-1339	-709
-13864	-3236	5488	-1635	-1791	-922
-13560	-3008	5872	-1430	947	-801
-13648	-3476	5952	-577	2278	-785
-11988	-3016	5648	198	6613	626
-13308	-7616	5160	12549	16539	-3070
-13656	2940	656	-2981	17749	4291
-23132	-4044	4100	-4843	-231	-2160
-15280	-5544	2780	1043	-7031	1433
-10976	-2684	2016	768	158	860
-15652	-3536	2880	22	4145	193
-16844	-3388	2920	-289	-545	552
-14012	-3524	2488	-841	-972	519
-14404	-3808	2960	-351	1524	295
-15716	-3196	3112	-665	674	295
-14888	-3412	3224	-1545	-133	248
-14680	-3496	3400	-1869	453	130
-15200	-3736	3516	-1826	300	96
-15060	-3680	3364	-1552	-44	125
-14932	-3660	3396	-1252	142	43
-15052	-3660	3424	-524	-22	16
-14800	-3572	3268	-113	-50	-106
-14980	-3576	2828	179	32	-267
-14980	-3764	2992	669	-104	-327
-14924	-3484	3020	1048	9	-211
-15072	-3308	3052	631	61	-152
-15132	-3384	3068	371	38	-84
-14916	-3348	2932	261	36	-89
-14968	-3136	3000	-113	107	-89
-14992	-3380	2936	-352	154	-96
-14888	-3424	2908	-301	205	-90
-14980	-3320	2948	-337	140	-14
-15012	-3372	2948	-366	122	-59
-14932	-3432	2952	-358	107	-22
-15028	-3428	3200	-289	134	25
-15084	-3384	2948	-450	91	80
-15040	-3452	3252	-399	-118	51
-14844	-3264	3052	-484	-70	-56
-14852	-3204	3052	-733	-63	-187
-14928	-3684	2788	-625	-189	-246
-14940	-3496	3112	-305	52	-127
-15256	-3216	2992	-708	16	4
-15228	-3732	3080	-729	-142	93
-14864	-3336	2948	-487	25	98
-15036	-3316	2944	-689	131	-1
-15012	-3432	3012	-696	-36	-58
-14872	-3436	3036	-715	66	-14
-15032	-3424	3020	-825	165	-36
-15128	-3532	3104	-861	-112	29
-14812	-3460	2880	-848	-42	-15
-14928	-3596	3140	-662	97	12
-14840	-3572	2980	-604	90	-41
-15064	-3628	3052	-462	138	-17
-14892	-3456	3164	-411	-31	14
-14640	-3616	3108	-488	76	-130
-14856	-3568	3008	-419	142	-172
-15116	-3600	3048	-149	66	-24
-15020	-3328	3052	-359	22	59
-15060	-3612	2924	-606	102	24
-15072	-3472	3140	-372	112	61
-14996	-3432	3028	-663	-30	-90
-14864	-3432	3212	-563	18	-98
-14884	-3368	3048	-572	111	-142
-15084	-3368	3060	-676	77	-97
-15036	-3504	3084	-669	-23	-18
-14912	-3380	2920	-670	4	30
-15044	-3624	3136	-618	84	56
-14992	-3616	3080	-436	155	107
-15080	-3708	2968	-406	157	107
-14840	-3480	3116	-438	60	56
-14868	-3516	3092	-494	120	-21
-14992	-3508	2916	-612	-2	-101
-15080	-3620	3036	-485	-8	-93
-15128	-3388	3048	-475	54	41
-15004	-3468	2968	-848	-77	49
-14996	-3584	3100	-567	3	79
-14992	-3348	2844	-692	60	18
-14912	-3432	3040	-739	-27	19
-14936	-3416	3044	-603	59	37
-14988	-3472	3000	-660	73	67
-14916	-3428	3176	-702	4	69
-14916	-3540	2944	-684	44	51
-15040	-3516	2928	-535	131	16
-15128	-3596	3076	-429	53	19
-15004	-3524	3080	-372	67	26
-14944	-3408	3108	-335	126	-6
-14912	-3400	2940	-448	97	-140
-14864	-3440	3012	-410	36	-152
-14936	-3508	2864	-411	28	-189
-15068	-3444	3176	-318	160	-39
-15200	-3344	2960	-667	50	-6
-15160	-3568	3092	-643	-62	-22
-14932	-3420	3116	-544	-26	-61
-15108	-3456	2932	-657	106	-156
-15040	-3280	2964	-602	61	-88
-15032	-3372	3060	-632	92	-57
-15060	-3408	3196	-639	54	20
-14924	-3256	2992	-695	-24	30
-14916	-3520	2960	-699	101	60
-15008	-3628	3048	-458	112	68
-14984	-3532	2924	-457	133	102
-15036	-3500	3096	-506	90	92
-14996	-3520	2916	-623	42	12
-14912	-3560	3028	-694	12	-102
-15028	-3600	2852	-647	-11	-179
-15016	-3568	2988	-596	91	-81
-15040	-3408	3076	-798	-155	-58
-15020	-3768	2856	-784	-34	-89
-14868	-3436	3088	-517	25	-73
-15032	-3484	3080	-662	32	-169
-15008	-3560	3084	-488	-26	-107
-14952	-3400	2952	-329	61	-14
-15088	-3380	3080	-367	144	0
-15008	-3536	3136	-422	16	65
-14948	-3680	3064	-383	82	30
-15156	-3688	2828	-232	195	74
-15204	-3680	3012	-262	28	44
-14924	-3508	2908	-293	-22	29
-14836	-3508	3088	-338	222	-64
-15040	-3356	2880	-612	158	-74
-15132	-3540	2796	-804	-202	-59
-14820	-3560	2792	-645	-34	-80
-15168	-3220	3012	-750	207	-5
-15208	-3412	2800	-1150	-55	47
-14848	-3576	2840	-958	-61	164
-14876	-3356	2936	-971	342	171
-15280	-3380	3016	-1051	120	300
-14892	-3432	2948	-1271	-147	301
-14820	-3636	2952	-1106	75	251
-15020	-3468	2900	-1058	-20	195
-14820	-3496	2900	-1148	-116	82
-15084	-3560	2928	-902	244	41
-15340	-3592	2992	-997	-141	24
-14896	-3640	2924	-1000	-121	-124
-14908	-3512	2992	-700	-48	-235
-14720	-3208	2708	-937	-206	-384
-14572	-3564	2548	-981	-221	-449
-14704	-3552	2732	-669	25	-332
-15224	-3316	2956	-788	260	-167
-15340	-3472	2768	-1357	-98	154
-14868	-3824	3020	-1267	-253	291
-14508	-3632	2828	-1314	178	317
-15028	-3676	2968	-1466	192	239
-14932	-3732	2964	-1360	-109	175
-14768	-3760	3032	-874	160	162
-15036	-3652	3028	-514	279	96
-15192	-3656	2848	-171	277	36
-15352	-3668	3008	137	129	85
-14988	-3548	2988	178	55	-1
-15108	-3556	2828	146	300	-63
-14856	-3340	2856	60	-57	-56
-14808	-3392	2812	-126	149	-194
-14996	-3448	2720	-235	176	-175
-14992	-3664	2708	-348	-118	-149
-14868	-3608	2804	-119	187	-117
-15248	-3396	2816	-511	194	-82
-15292	-3620	2940	-702	-304	-115
-14860	-3452	3104	-455	-86	-264
-15132	-3292	3104	-472	225	-305
-15204	-3348	3028	-668	-184	-172
-14716	-3568	2868	-670	-151	-14
-14896	-3600	2924	-543	-6	-20
-15112	-3572	2900	-442	-43	-48
-14996	-3640	2940	-373	26	-5
-15040	-3616	2848	-377	57	4
-15056	-3596	2820	-417	195	-8
-15028	-3508	2980	-344	21	-29
-14876	-3460	2956	-280	98	-68
-14952	-3360	2872	-302	215	18
-15104	-3652	2896	-367	55	87
-15048	-3516	3032	-189	-41	219
-14860	-3540	2956	-415	99	152
-15096	-3732	2924	-272	179	142
-15172	-3536	2952	-293	46	120
-15084	-3724	2680	-228	27	-41
-14956	-3628	3052	-49	231	-81
-14956	-3612	3024	-72	209	-36
-14948	-3640	2980	17	269	14
-14908	-3660	2988	115	165	52
-14924	-3752	3004	272	285	13
-15424	-3736	3096	522	386	15
-15260	-3524	2996	504	-112	65
-14860	-3400	2936	554	-139	-84
-15028	-3320	2972	681	154	-299
-15172	-3092	2860	518	-313	-292
-14768	-3256	2580	172	-369	-245
-14912	-3172	2676	173	31	-74
-15008	-3100	2952	-72	53	75
-15052	-3452	2828	-279	122	239
-15124	-3316	2840	-390	224	318
-15092	-3468	3060	-474	225	340
-15060	-3476	2932	-458	280	253
-14988	-3476	2956	-476	306	158
-14984	-3592	2972	-353	264	103
-14900	-3584	3184	-225	225	81
-14932	-3696	3236	-40	326	47
-15064	-3636	2992	282	298	49
-14916	-3460	3052	301	369	41
-14976	-3476	2908	475	199	35
-14808	-3320	3048	471	161	-88
-14960	-3356	2820	276	189	-169
-14904	-3420	2692	264	36	-236
-15040	-3316	2952	281	135	-230
-15224	-3192	2872	-132	51	-211
-15124	-3460	2840	-225	-64	-236
-14836	-3240	2768	-160	-2	-255
-14856	-3084	2964	-288	131	-312
-14860	-3220	2748	-341	70	-305
-14872	-3120	2768	-336	177	-233
-14892	-3140	2884	-406	222	-183
-15120	-3244	2888	-576	338	-146
-15388	-3480	2820	-742	186	-77
-15456	-3372	2860	-886	53	-203
-15404	-3512	2664	-855	26	-330
-15176	-3264	2616	-760	-168	-358
-15040	-3152	2940	-894	-107	-461
-14996	-3208	2976	-1078	-232	-409
-14940	-3412	2956	-1388	-290	-308
-15076	-3432	2892	-1408	-257	-132
-15076	-3584	2768	-1696	-338	122
-14908	-3788	2928	-1616	-328	305
-14708	-3608	2888	-1419	-240	373
-14812	-3884	2868	-1166	51	338
-14952	-3816	2948	-729	37	312
-15044	-3672	2772	-370	65	249
-15068	-3604	3024	-250	89	175
-14940	-3596	3120	-339	-75	129
-14952	-3672	3016	-156	227	72
-15204	-3500	3236	-68	230	36
-15104	-3560	3012	-296	90	-10
-14900	-3580	2876	-180	59	-67
-14716	-3500	2776	-105	286	-190
-15016	-3524	2816	2	202	-192
-14964	-3620	2904	97	85	-68
