0	0	0	0	0	0
16768	3316	-5176	824	903	-195
15036	4208	-4060	1	-12	194
15660	4604	-4244	61	20	104
15292	4664	-4012	-224	-231	86
15536	4308	-4144	483	-942	286
15732	4544	-4684	680	-322	-200
17272	5536	-5000	-694	1271	-457
15732	5424	-4788	-1736	2006	-3
14676	2504	-4020	-6204	-339	2027
15980	1924	-4132	1554	325	-279
15544	5612	-4336	1048	1056	-404
14672	5264	-4284	-679	98	197
16008	4188	-4500	-798	220	377
15476	4588	-4376	25	492	56
15740	4648	-4468	-9	338	42
15780	4708	-4616	32	363	111
15508	4748	-4328	-255	63	34
15448	4564	-4444	-280	-27	-28
15440	4600	-4452	-276	-12	-48
15604	4568	-4372	-278	-83	6
15664	4584	-4356	-219	-8	1
15736	4416	-4276	-35	-5	-72
15588	4780	-4444	-66	-49	-65
15672	4720	-4160	-494	-182	23
15640	4552	-4380	-404	-224	12
15720	4708	-4288	-442	-166	42
15740	4632	-4388	-540	-273	141
15804	4616	-4404	-614	-66	82
15532	4556	-4328	-510	-149	-56
15724	4572	-4172	-619	-67	-88
15584	4528	-4460	-654	-94	-65
15780	4612	-4448	-610	-2	-23
15880	4524	-4528	-415	118	-11
15960	4708	-4472	-391	155	-65
15732	4500	-4516	-469	49	-95
15708	4476	-4232	-449	28	-201
15508	4600	-4388	-490	49	-214
15668	4520	-4304	-566	73	-197
15724	4336	-4348	-442	199	-222
15748	4488	-4296	-255	215	-265
15680	4500	-4472	-313	185	-179
15744	4460	-4508	-216	202	-176
15536	4528	-4508	-297	207	-124
15684	4596	-4512	-426	146	-21
15692	4368	-4444	-260	127	8
15696	4620	-4252	-307	234	42
15492	4296	-4408	-392	95	43
15564	4472	-4400	-381	62	55
15576	4632	-4428	-517	97	172
15816	4448	-4452	-429	125	214
15872	4452	-4312	-140	253	148
15676	4716	-4316	-207	187	112
15792	4488	-4340	-246	72	-77
15688	4512	-4548	-69	119	-265
15492	4724	-4128	-198	135	-345
15628	4544	-4404	-259	41	-303
15664	4640	-4308	-148	119	-233
15656	4596	-4392	-211	109	-109
15688	4572	-4420	-223	99	-106
15696	4632	-4316	-328	71	-85
15660	4684	-4232	-353	7	-165
15764	4700	-4364	-440	16	-152
15604	4536	-4152	-489	1	-146
15724	4632	-4348	-340	-30	-129
15576	4572	-4224	-492	28	-75
15608	4528	-4276	-425	-4	-107
15540	4608	-4320	-489	81	-67
15696	4424	-4420	-424	104	-50
15772	4616	-4264	-276	168	-53
15796	4668	-4368	-225	119	-24
15696	4684	-4288	-410	80	15
15560	4512	-4404	-456	-18	-81
15576	4648	-4440	-399	41	-145
15680	4612	-4172	-398	77	-77
15732	4688	-4248	-317	144	-21
15624	4656	-4332	-234	99	14
15588	4568	-4480	-191	90	-67
15628	4712	-4400	-267	79	-91
15480	4688	-4456	-550	-40	-50
15620	4636	-4456	-509	-83	-14
15732	4792	-4312	-615	-7	78
15728	4584	-4460	-539	-78	27
15948	4836	-4304	-633	43	21
15480	4360	-4228	-477	-11	-109
15588	4620	-4232	-287	50	-298
15488	4640	-4428	-366	113	-242
15748	4676	-4416	-238	257	-125
15720	4644	-4360	-103	254	-59
15800	4796	-4468	-265	156	4
15672	4568	-4276	-582	79	7
15524	4584	-4316	-486	28	-88
15448	4576	-4344	-533	12	-70
15676	4620	-4344	-455	137	-30
15656	4520	-4320	-171	309	-121
15624	4660	-4480	-78	225	-170
15540	4536	-4524	33	174	-255
15708	4644	-4532	82	170	-291
15692	4720	-4472	-148	172	-157
15620	4660	-4556	-203	98	-32
15612	4380	-4208	7	91	-49
15836	4748	-4452	7	59	22
15456	4364	-4264	-195	-36	112
15612	4488	-4440	-16	-32	40
15440	4708	-4432	-169	9	161
15700	4596	-4280	-231	11	285
15968	4548	-4324	32	55	267
15636	4916	-4592	23	84	206
15720	4676	-4256	-369	-43	145
