0	0	0	0	0	0
-14056	-5720	6652	-1023	15	-89
-14476	-5456	2480	-1122	573	-651
-14648	-4912	2176	-1952	223	-49
-15496	-6048	2720	-1315	-795	1896
-14672	-5128	3564	-554	68	-212
-15068	-5136	3400	-279	237	-1230
-15636	-5808	3968	-2325	-2032	2117
-9120	-5580	1416	2283	7758	4338
-16708	-1340	2380	-1728	8753	5243
-11968	236	5128	-11691	-1035	1365
-13008	-4168	1080	-10368	-1810	1361
-15872	-7380	1192	-6639	449	889
-14532	-5216	724	-3590	-728	984
-14236	-4552	1808	-4899	299	764
-15352	-5460	1736	-5123	174	728
-15120	-5548	2196	-4300	-458	539
-14492	-5568	2580	-4829	-501	405
-14764	-7068	2040	-2741	-153	182
-14636	-6528	2540	-361	-566	29
-14644	-6340	2576	-803	-859	-403
-14492	-7908	2508	-1952	-1463	-1250
-14720	-10012	3004	1363	-814	-2868
-14232	-8556	2376	2601	-1328	-3943
-14736	-6680	1936	-1891	-2123	-4496
-14548	-7612	632	-7853	-3550	-5331
-14684	-9624	2032	-10490	-3121	-6625
-14612	-9620	1788	-11753	-1943	-8103
-14488	-9472	-940	-15768	-801	-10342
-14792	-11820	-976	-19292	-136	-13305
-14756	-13064	-708	-19366	1362	-16493
-14324	-11820	-2496	-20661	3022	-18995
-14840	-14180	-4600	-23663	4706	-21147
-14608	-16736	-2564	-22657	6007	-22914
-14324	-15160	-4352	-19629	9028	-24126
-13672	-15320	-6956	-19741	10074	-23380
-11204	-16844	-7304	-17944	12293	-22398
-10308	-15628	-6080	-12805	14831	-22093
-9700	-13000	-11888	-12699	15483	-21638
-8228	-14184	-10208	-12359	16980	-20826
-6568	-12768	-10648	-8651	17485	-20255
-5504	-11032	-11292	-8632	18050	-19623
-4068	-10512	-11788	-8384	18551	-17548
-1908	-9840	-9548	-6613	18628	-16393
-564	-8628	-10844	-5243	18592	-15244
672	-9356	-10024	-5447	19155	-13971
2352	-8668	-9004	-3201	18044	-13041
3956	-8684	-9232	-2444	17748	-11884
5188	-8852	-7300	10	16540	-11079
5492	-8012	-8172	595	15497	-9949
7352	-7768	-5132	-104	13305	-8195
8416	-7644	-6668	394	12168	-6975
9260	-7484	-5316	-266	10426	-5892
10404	-7844	-3148	175	8720	-5123
10768	-7416	-3752	1389	6227	-4153
11676	-7060	-2624	1882	4354	-3188
12464	-6468	-2588	1862	2421	-2204
12580	-5864	-3672	2072	374	-1368
12996	-5448	-3736	183	-1184	-218
12864	-5888	-3520	-994	-2379	810
11692	-6264	-5812	-1809	-3764	2424
11908	-6940	-5460	-3487	-4482	3736
10912	-8928	-5320	-1200	-5687	4212
10804	-7984	-6768	904	-6775	4484
10096	-8912	-6276	1855	-7535	5178
9748	-9932	-7460	5052	-8424	5406
8672	-9948	-7368	6301	-7924	6372
9112	-9956	-6132	7963	-9464	7592
7684	-10124	-10324	7879	-8693	9220
7692	-10304	-5832	6109	-9252	10244
7908	-12136	-4316	7479	-9674	10401
4828	-12720	-12684	7527	-9064	11501
5824	-10528	-4212	5389	-11218	11430
5420	-15968	-6244	9331	-10554	10659
4220	-13040	-6212	13829	-10660	11731
3316	-12984	-5916	12934	-10410	12355
3144	-15168	-7728	15098	-11070	13691
2100	-13040	-6552	13375	-7647	15590
-92	-13808	-6116	7575	-6231	16723
-1520	-16608	-5064	6041	-7696	17051
-1820	-16820	-4624	8190	-7295	16433
-3208	-16460	-4624	7709	-6119	16782
-3964	-17448	-2052	8391	-6999	15964
-3944	-17644	-3800	12578	-5619	15869
