0	0	0	0	0	0
-12604	-7208	7840	-3154	-664	-1230
-12032	-5656	7172	-2455	1412	453
-13512	-7792	8252	-728	2384	694
-13512	-6068	8728	-243	1264	515
-13296	-6932	9244	-971	739	3498
-10784	-4820	13040	-1725	278	-958
-1984	-14788	5336	-4031	3701	-1517
-16864	-8436	5368	8330	2613	-1854
-12464	-3460	4804	1783	-1788	-529
-12624	-7724	4580	-1503	1055	101
-12816	-7580	5068	1358	82	0
-12460	-5164	5572	-289	930	398
-13052	-6224	6600	-2969	199	782
-12396	-6468	7044	-1481	484	590
-13788	-5904	7456	-980	594	594
-13360	-6092	8020	-780	121	719
-13136	-7192	7532	-148	453	692
-13312	-7664	6536	635	1413	768
-13748	-7904	7240	1127	1510	426
-13500	-8664	7668	1864	1440	-89
-14988	-7952	8596	572	2085	-1807
-15956	-9744	8480	1314	1291	-4290
-16588	-9028	8208	3603	1292	-6504
-17544	-8712	8652	4143	-163	-8629
-17144	-8044	9528	3165	-1933	-10856
-16216	-7720	9440	2032	-3394	-12030
-15908	-8500	9476	290	-4109	-12601
-15616	-10344	9668	-652	-5233	-13139
-14608	-11364	10048	-173	-5968	-13739
-14284	-12176	9876	-782	-6605	-14315
-13076	-12100	9408	-454	-7402	-14750
-11092	-11916	9336	-467	-7485	-14480
-9664	-12080	8700	-1133	-7584	-13490
-9224	-13256	8744	708	-7872	-12841
-8320	-11572	8568	3752	-8786	-12572
-7352	-11840	8352	2731	-9061	-11619
-6236	-12980	7680	6520	-9939	-11252
-5656	-10692	7528	6221	-9904	-10167
-4840	-12900	7724	7072	-10128	-9714
-3828	-10796	6644	7761	-9916	-9332
-2608	-11396	6924	6908	-9592	-8456
-1464	-11556	7208	4455	-8790	-7731
-756	-11212	6976	5702	-8176	-8003
-192	-10992	7876	3277	-6912	-7690
604	-10892	8248	3165	-5882	-7870
608	-10704	8528	2761	-4914	-7592
1328	-8768	9828	2807	-3958	-7302
2220	-8192	10384	420	-3395	-5844
2516	-9432	9976	3183	-2930	-5123
2748	-6616	11480	4616	-3260	-3854
3660	-6276	12284	2388	-3317	-1977
3148	-8584	11040	4640	-3318	-1006
4684	-5896	12192	4280	-3423	57
4700	-7412	12680	2245	-3624	683
