0	0	0	0	0	0
-14648	-7552	2816	2030	-3688	-1920
-14068	-7860	-1612	572	-4003	-3002
-13520	-6148	-1204	-1368	-2493	-1633
-15124	-7740	-416	-2709	-2049	193
-13640	-5436	200	-4393	-402	1333
-12176	-4936	-768	-6427	3391	4784
-9524	-5484	-584	-6247	2987	-516
-17720	-9656	-164	2976	9945	1864
-16484	-3020	-1608	2249	-2438	1166
-13496	-4132	-1804	-4669	-2250	2902
-15060	-7336	-1140	-2625	129	3245
-15264	-4248	-720	1184	375	4179
-15892	-2304	-504	-974	-648	6083
-16032	-3040	-244	-1161	-2525	8047
-15528	-2152	-816	389	-2562	9543
-16316	-1120	-996	570	-2420	11384
-17204	-692	-1596	-539	-3424	13216
-17644	-312	-1872	-2702	-3815	15027
-17816	-44	-1584	-4202	-3234	16629
-18736	616	-2072	-5462	-2081	17812
-20208	1816	-1992	-7140	-2570	19116
-19068	2812	-1424	-8307	-4255	20143
-18644	2920	-1480	-9383	-2611	21140
-18920	3240	-440	-8697	-3305	21389
-18884	3440	-720	-7705	-3307	21418
-18828	3700	472	-6823	-4378	20806
-17788	4176	-44	-5418	-4330	19762
-16912	5820	348	-4002	-4741	18780
-15940	7436	960	-3250	-4840	17832
-14164	7944	1508	-2102	-4995	17172
-12724	8656	3200	-307	-4846	16792
-11832	8776	3084	70	-2689	16385
-12216	9864	3432	1441	-3252	16219
-11372	9776	3948	1335	-3233	15060
-10220	9884	2564	1790	-2759	14293
-9336	11076	2272	2000	-3167	14056
-8328	10636	1984	-147	-2388	11436
-6716	10000	2580	269	-1956	10649
-6056	9320	1192	1525	-255	8661
-5656	10260	3360	1643	-1174	7215
-4452	8132	2828	1162	-89	5128
-4732	9040	3060	3359	453	3618
-4896	8672	3272	3142	1372	2078
-4656	10280	3176	3127	-1178	471
-4264	10632	2500	2442	-727	-1915
-5216	11308	2104	1553	312	-2676
-4884	11476	2296	256	-203	-4644
-4852	10148	2148	676	1595	-5463
-7488	11336	1928	2492	370	-6673
-5604	11660	2532	2100	-552	-8583
-8320	9348	928	2027	3221	-10581
-9392	12836	1540	3540	-1610	-10806
-8840	11108	1412	980	794	-12503
-10712	13628	2532	2121	-1907	-14950
-11216	12960	760	-3139	-583	-13330
-13292	10392	2140	-4336	102	-15536
-13688	11372	1176	-3860	-1922	-16646
-14076	9924	1248	-4248	-201	-16555
-14824	7968	4368	-3074	-202	-18317
-15488	7784	1408	1646	-1518	-18638
-15824	8748	1856	2002	-971	-17119
-15160	6156	4516	882	-400	-18161
-16944	5020	1828	4858	-592	-18494
-17532	6680	1580	3118	-2933	-16601
-15576	5040	3732	-676	-3574	-17590
-15880	1960	1904	-347	-1736	-17181
-16988	3324	1360	-169	-3101	-16581
-16260	2476	2596	-4178	-3267	-16478
-16780	-888	2892	-3133	-1379	-16782
-17992	-380	2520	-458	-1988	-16234
-17600	-1016	2872	-786	-2146	-15690
-17796	-4812	4512	-580	-922	-16335
-19656	-5896	3004	3057	276	-17416
-19104	-4440	2440	3555	-3194	-17191
-16708	-4936	3696	421	-3416	-17172
-16628	-6760	3120	-750	-1587	-17329
-15832	-6500	3192	-907	-2096	-17247
-14560	-6092	3244	-2061	-2010	-16675
-13756	-6064	3672	-2567	-1764	-15749
-13048	-5784	4716	-2082	-1643	-14101
-12884	-5920	3324	-1550	-1004	-12354
-12064	-5888	4628	-778	-2130	-9628
-10980	-6148	3888	-459	-1264	-7258
-10052	-6356	4428	-287	-1167	-4783
-9912	-6008	2568	-1828	654	-2262
-10332	-6392	3588	-2885	-481	-355
-10020	-8052	3984	-2317	-341	1823
-10756	-8112	3404	-457	-281	3538
-10852	-7400	3612	549	-893	5403
-9024	-6412	4268	1986	-770	6802
-10228	-4880	2564	3344	3028	9101
-12584	-1668	2872	1386	2311	12419
-14336	-3800	4164	-3094	1752	15749
-15676	-6184	4384	-2009	1656	17648
-16392	-4036	2876	-1032	2083	19387
-17996	-3904	1924	-4402	2159	21152
-19100	-5612	4524	-5793	960	22444
-17556	-4688	1864	-4003	2607	22605
-18996	-2044	2188	-3200	4116	23322
-21000	-1708	4752	-3041	2207	23192
-20032	-1308	1460	-1287	1149	23540
-20384	1296	2508	-1695	1589	23155
-21228	1576	3892	-2889	925	22930
-19832	2376	3364	-1228	147	22974
-19592	4864	3236	52	-129	22868
-18468	5728	4372	1618	-1910	23111
-17852	6156	2476	3332	-636	22977
-17992	7972	3152	3805	-1634	22039
-16192	7908	3236	3861	-1903	21122
-14404	8768	1940	4190	-1847	20422
-13540	9680	2496	2554	-1310	19173
-11956	9024	2824	1816	-2002	17161
-10820	8400	2460	3351	-1391	15979
-9428	9412	1964	3607	-1893	14110
-8112	9664	1832	2804	-1207	12147
-6484	10572	1688	3304	-1953	10728
-5544	11028	-536	1759	-75	9442
-6524	12716	1516	42	-239	8823
-4952	11928	1108	-1323	-896	6602
-4828	11664	24	-248	1144	5548
-5612	13148	2684	346	20	5594
-4576	12348	1804	1194	118	3887
-4356	12768	968	2508	1623	3136
-4444	13660	1044	3361	234	2846
-4732	14352	368	1773	1353	2206
-3948	15516	2432	998	-131	2729
-3748	14424	844	-692	1553	471
-4148	13676	1056	-779	375	867
-3372	13216	1424	102	102	149
-4444	13144	952	1269	1359	-918
-3684	14420	1068	1135	-92	-1629
-4100	12540	28	-740	1489	-2479
-4368	12964	2216	892	326	-3572
-4368	11800	1116	1212	1029	-3938
-4908	13064	88	1046	124	-6125
-5604	12656	2220	106	315	-6417
-4980	12864	1300	-753	-1029	-7884
-6632	13216	1384	-2177	759	-7792
-8060	12868	1084	-4262	-1062	-9265
-6024	13104	2008	-3237	-2684	-10303
-8320	11236	1144	-3362	1543	-11124
-10584	12620	868	-934	-986	-11855
-9480	11420	3124	-1878	-1341	-13175
-10260	10008	200	-1254	150	-15314
-12836	10152	1496	286	982	-15949
-13596	9672	2176	-1602	-1280	-17744
-12488	9280	-156	-531	-2219	-18215
-13324	9184	1784	-2503	-653	-17992
-15268	8432	1132	-3838	-651	-19510
-15364	8548	2348	-3585	-2261	-18256
-13672	8100	1348	-3149	-628	-17589
-15804	6160	3848	-3215	1739	-17453
-18408	5068	2036	-76	722	-17183
-18592	5580	1792	1981	-2432	-16313
-17884	4680	2476	-232	-1361	-15872
-18348	1372	3716	-64	55	-16562
-19472	216	2616	2403	62	-16520
-17972	344	2968	1899	-1798	-16363
-16436	-1844	3140	662	496	-16833
-17804	-2492	1652	1591	128	-17537
