0	0	0	0	0	0
-16260	-3776	6168	2550	-8304	-839
-15116	-4064	3232	2166	-8293	-2228
-13612	-4036	3728	622	-5148	-1980
-14964	-3748	4804	982	-4397	-1257
-15192	-4392	5280	253	-4305	-688
-14920	-3776	6092	-2097	-3757	-1967
-11620	6436	3632	-4977	5848	8505
-11956	-9576	4144	3225	9977	2391
-14952	-5128	3448	5284	9746	3586
-17468	-1304	3896	2721	938	-424
-15112	-3076	3052	-2474	-3173	486
-13324	-5136	2720	-1281	-1296	317
-13632	-3940	3152	474	1187	-114
-14940	-3116	3184	-1026	1398	-512
-15236	-3952	3340	-1591	123	-724
-14668	-3720	3540	-228	317	-376
-14428	-2784	3672	-266	1171	-313
-14788	-2780	3996	-844	1031	-211
-14352	-3108	3876	-730	847	172
-14212	-3416	3584	-817	1292	265
-14328	-3696	3388	-584	1661	603
-14496	-4160	3064	131	1922	870
-14304	-3868	2796	1362	2195	1219
-14108	-3796	2580	1593	2811	1122
-14040	-3904	2256	1729	3261	1216
-13920	-3712	1920	1989	3883	1317
-13760	-3372	1992	2180	4210	1397
-13260	-2924	2112	1381	4808	1333
-13468	-3044	1848	742	5767	1373
-13692	-2656	1428	216	5909	1490
-13632	-3020	1600	69	5282	1223
-13228	-2796	1676	564	5694	978
-13768	-2424	992	277	6453	454
-14584	-2860	712	619	5662	515
-14148	-2656	868	1730	5213	838
-13672	-2308	692	1867	5598	761
-13564	-2580	52	2448	5569	531
-13720	-2400	-276	3691	5409	890
-13796	-1648	-588	3645	4835	1023
-13380	-1732	-1148	2386	3605	633
-12780	-1448	-1788	1930	3447	385
-12756	-744	-2632	-209	4291	-218
-14160	-1652	-2912	-2412	4789	4
-14188	-1848	-1988	-2216	2859	659
-11928	-1344	-3136	-3581	2887	613
-13096	-1356	-3268	-4716	6779	599
-16564	-2672	-2436	-3540	6312	1661
-15556	-2296	-3484	-1119	1745	2876
-15208	-1556	-4404	-1766	5119	2565
-17872	-884	-4372	-1553	4195	3319
-16604	-1760	-4316	-1171	980	3053
-16928	-2236	-4072	861	4837	2726
-19676	216	-5008	645	3748	2712
-18316	-736	-4820	-126	-607	1912
-16244	-916	-4380	-108	639	950
-18048	0	-5188	-1476	2137	-23
-18308	-180	-4780	-1139	-760	-129
-16280	-388	-5088	-852	-453	61
-16256	-32	-5932	-2539	257	362
-16272	-1484	-5088	-2025	60	43
-15424	-16	-4872	-610	310	565
-15484	-76	-5080	-2778	1266	111
-16000	-1740	-4516	-1532	1180	803
-15528	-1260	-4592	837	1055	1077
-15272	-216	-4676	816	1495	846
-16340	-1084	-5236	172	1194	431
-16124	-916	-5088	1938	193	526
-15472	40	-5096	1016	561	235
-15868	-648	-5152	-402	764	49
-15672	-840	-5392	-11	773	-104
-15616	88	-5132	-464	914	-20
-15704	-856	-5220	-1513	371	-83
-14800	-692	-4916	-662	22	-200
-14692	-68	-4820	-1007	398	-522
-14884	-744	-4956	-1026	279	-389
-14548	-268	-5048	35	125	111
-14216	-388	-5304	-286	-5	174
-14240	-580	-5272	125	717	94
-14720	-176	-5424	-150	884	292
-15384	-524	-5436	-144	720	271
-15408	-568	-5216	180	809	363
-15460	24	-5316	-1194	602	320
-15716	-1164	-5344	-1192	508	233
-15940	-460	-5724	85	703	333
-16860	12	-5504	-1245	575	166
-16908	-812	-5488	-1514	-29	137
-16496	-908	-5568	58	178	179
-16920	-444	-5840	-15	1005	-148
-18152	-144	-5656	-884	185	-43
-16880	-1156	-6064	-69	-1452	-154
-16400	-36	-5972	644	-43	-511
-17308	540	-6792	-1175	-129	-1016
-17168	-208	-6020	-1231	-805	-731
-16536	200	-5852	-1494	-194	-441
-16404	-428	-5840	-2705	-375	-451
-16304	-1056	-5480	-1584	-453	-346
-16524	-236	-5548	-1173	-373	-432
-16772	-80	-5144	-1209	-1709	-402
-15512	-876	-4712	-1109	-2460	-1028
-15308	-996	-4484	92	-2021	-1293
-15296	-88	-4148	-573	-2627	-1695
-14816	-744	-4620	-1869	-3380	-1734
-14592	-1556	-3528	-1398	-3241	-1519
-15308	-1448	-3812	-1716	-2849	-1360
-15624	-1400	-4548	-1486	-3599	-1632
-14356	-828	-3052	173	-4708	-1699
-13404	-200	-2896	-1211	-3579	-2763
-15152	-1740	-3340	-1032	-2598	-3309
-15592	-1432	-3196	1928	-4441	-3088
-14220	-368	-2928	967	-5364	-3216
-14052	-1628	-2680	-72	-5101	-3846
-14012	-2620	-2572	2340	-4987	-3732
-13376	-1340	-2472	3797	-4059	-3414
-14292	-700	-2912	139	-3015	-3372
-14108	-2020	-2784	-2495	-5425	-2707
-12896	-4076	-1812	104	-5425	-2659
-13716	-2548	-1740	607	-2494	-3231
-15484	-1776	-1548	-1693	-3790	-2641
-13280	-3432	-952	-2662	-6795	-3198
-12108	-3736	-620	-713	-4510	-3700
-13920	-2760	-164	-876	-2446	-3883
-14660	-3036	-168	-2422	-5205	-2994
-12428	-4168	988	-1858	-6217	-2803
-12040	-3660	684	-869	-2509	-3087
-14644	-3392	728	-1337	-1139	-2980
-15224	-4296	1428	-61	-4338	-1864
-13376	-3672	1472	366	-4640	-1344
-13708	-3728	1416	-824	-2664	-1363
-14872	-4200	2064	-276	-3401	-827
-14088	-3680	1940	149	-4209	-370
-14416	-3828	2664	-1376	-3450	-523
-15184	-4628	4692	-1887	-4655	-227
-14116	-3936	3840	-3515	-4366	58
-14444	-4828	2744	-5064	-2977	-596
-14672	-5236	2468	-2380	-3303	-208
