0	0	0	0	0	0
-15896	-3308	8200	-1668	383	-615
-16020	-3492	2876	-1537	68	-424
-14460	-3636	2464	-894	-1027	-1176
-14788	-3348	3020	-2054	734	-1248
-16052	-3404	3408	-2497	2432	43
-11376	-13128	9176	7733	3418	1273
-13900	-3620	1592	2438	-2629	1436
-11524	-364	3444	11466	4550	-3724
-21736	2060	2784	-2047	-969	404
-12244	-4456	2152	-1010	-2106	695
-16160	-2124	2508	996	2206	729
-15668	-2856	2548	-15	-1131	596
-14596	-2856	2436	451	492	372
-15736	-2964	3100	173	-511	321
-14780	-3404	3068	11	-62	271
-15376	-3216	3000	-70	-128	204
-14724	-2972	2716	-577	-318	-5
-15180	-3276	3112	-370	-292	-141
-14844	-2736	2880	-230	-417	-207
-15084	-2748	2776	-513	-254	-379
-15728	-2544	3212	-160	139	-407
-17160	-1976	3708	174	252	-16
-16356	-1124	3096	-39	-884	365
-15540	-1664	2712	-590	-797	518
-16024	-1644	4012	-291	-683	195
-16224	-2744	4532	-1497	230	-598
-17572	-2136	3608	-2476	612	-2170
-17664	-3828	3712	-2805	73	-3699
-18752	-4140	3904	-1505	104	-5234
-19420	-3416	4136	-2947	-895	-5956
-18792	-4908	4092	-3418	-231	-6315
-20752	-5172	3868	-2145	572	-7148
-19752	-3508	3212	-4411	-2161	-7926
-18264	-6608	3728	-6059	-2229	-8660
-19048	-6580	3436	-6620	-2624	-9217
-19324	-7956	2540	-9788	-4548	-9381
-16212	-8536	3600	-9934	-5860	-9632
-15280	-7852	2836	-10578	-5764	-9449
-15228	-9788	2196	-9679	-6700	-8762
-13896	-8700	1560	-8831	-7576	-8287
-12324	-7568	2164	-6893	-8598	-7393
-10368	-8152	1120	-5829	-7975	-6360
-9388	-9560	276	-4174	-7513	-4969
-8408	-9724	728	-3315	-7912	-3667
-6200	-8600	52	-2721	-8049	-2743
-3652	-6344	1880	-1976	-6411	-1892
-1108	-4444	1604	-3793	-3559	-835
-1408	-6128	1028	-5629	-12	-654
-3484	-8276	3144	-4244	1332	-897
-5788	-8112	3216	-3273	2352	-1161
-9044	-9588	4700	-2249	3452	-1546
-10916	-9900	4912	69	2643	-1815
-13204	-11652	3864	754	1802	-1446
-14452	-11200	4584	1542	22	-733
